@relation covid_cases

@attribute id numeric
@attribute Date date 'yyyy-MM-dd'
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute phu_num numeric
@attribute active_cases numeric
@attribute resolved_cases numeric
@attribute deaths numeric

@data
6200,2020-09-30,'HASTINGS & PRINCE EDWARD COUNTIES',2238,5,48,5
6201,2020-09-30,'HURON PERTH',5183,2,121,5
6202,2020-09-30,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,15,116,0
6203,2020-09-30,'LAMBTON COUNTY',2242,3,318,25
6204,2020-09-30,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,15,318,52
6205,2020-09-30,'MIDDLESEX-LONDON',2244,86,731,57
6206,2020-09-30,'NIAGARA REGION',2246,74,934,64
6207,2020-09-30,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6208,2020-09-30,'NORTHWESTERN',2249,4,47,0
6209,2020-09-30,'OXFORD ELGIN-ST.THOMAS',4913,6,257,5
6210,2020-09-30,'PEEL REGION',2253,938,7867,322
6211,2020-09-30,'PETERBOROUGH COUNTY-CITY',2255,8,110,2
6212,2020-09-30,'PORCUPINE',2256,3,71,9
6213,2020-09-30,'RENFREW COUNTY AND DISTRICT',2257,6,45,1
6214,2020-09-30,'SIMCOE MUSKOKA DISTRICT',2260,78,786,36
6215,2020-09-30,'SUDBURY AND DISTRICT',2261,4,100,2
6216,2020-09-30,'THUNDER BAY DISTRICT',2262,1,104,1
6217,2020-09-30,'TIMISKAMING',2263,2,16,0
6218,2020-09-30,'TORONTO',3895,1916,15009,1158
6219,2020-09-30,'WATERLOO REGION',2265,136,1469,120
6220,2020-09-30,'WELLINGTON-DUFFERIN-GUELPH',2266,31,581,36
6221,2020-09-30,'WINDSOR-ESSEX COUNTY',2268,40,2534,77
6222,2020-09-30,'YORK REGION',2270,409,3563,253
6223,2020-10-01,'ALGOMA DISTRICT',2226,2,30,0
6224,2020-10-01,'BRANT COUNTY',2227,20,179,6
6225,2020-10-01,'CHATHAM-KENT',2240,3,364,2
6226,2020-10-01,'CITY OF HAMILTON',2237,90,1024,46
6227,2020-10-01,'CITY OF OTTAWA',2251,737,3354,289
6228,2020-10-01,'DURHAM REGION',2230,114,1880,181
6229,2020-10-01,'EASTERN ONTARIO',2258,33,225,12
6230,2020-10-01,'GREY BRUCE',2233,8,125,0
6231,2020-10-01,'HALDIMAND-NORFOLK',2234,4,438,37
6232,2020-10-01,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,213,21
6233,2020-10-01,'HALTON REGION',2236,127,1023,25
6234,2020-10-01,'HASTINGS & PRINCE EDWARD COUNTIES',2238,5,48,5
6235,2020-10-01,'HURON PERTH',5183,2,121,5
6236,2020-10-01,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,15,118,0
6237,2020-10-01,'LAMBTON COUNTY',2242,2,319,25
6238,2020-10-01,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,19,318,52
6239,2020-10-01,'MIDDLESEX-LONDON',2244,78,744,57
6240,2020-10-01,'NIAGARA REGION',2246,77,937,64
6241,2020-10-01,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6242,2020-10-01,'NORTHWESTERN',2249,4,49,0
6243,2020-10-01,'OXFORD ELGIN-ST.THOMAS',4913,6,259,5
6244,2020-10-01,'PEEL REGION',2253,941,7965,322
6245,2020-10-01,'PETERBOROUGH COUNTY-CITY',2255,9,111,2
6246,2020-10-01,'PORCUPINE',2256,2,72,9
6247,2020-10-01,'RENFREW COUNTY AND DISTRICT',2257,5,47,1
6248,2020-10-01,'SIMCOE MUSKOKA DISTRICT',2260,74,804,36
6249,2020-10-01,'SUDBURY AND DISTRICT',2261,6,100,2
6250,2020-10-01,'THUNDER BAY DISTRICT',2262,2,104,1
6251,2020-10-01,'TIMISKAMING',2263,2,16,0
6252,2020-10-01,'TORONTO',3895,1976,15177,1159
6253,2020-10-01,'WATERLOO REGION',2265,127,1491,120
6254,2020-10-01,'WELLINGTON-DUFFERIN-GUELPH',2266,34,585,36
6255,2020-10-01,'WINDSOR-ESSEX COUNTY',2268,34,2541,77
6256,2020-10-01,'YORK REGION',2270,411,3604,253
6257,2020-10-02,'ALGOMA DISTRICT',2226,3,30,0
6258,2020-10-02,'BRANT COUNTY',2227,19,181,6
6259,2020-10-02,'CHATHAM-KENT',2240,3,364,2
6260,2020-10-02,'CITY OF HAMILTON',2237,90,1030,46
6261,2020-10-02,'CITY OF OTTAWA',2251,815,3415,291
6262,2020-10-02,'DURHAM REGION',2230,131,1897,181
6263,2020-10-02,'EASTERN ONTARIO',2258,30,228,12
6264,2020-10-02,'GREY BRUCE',2233,9,126,0
6265,2020-10-02,'HALDIMAND-NORFOLK',2234,3,439,37
6266,2020-10-02,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,7,214,21
6267,2020-10-02,'HALTON REGION',2236,117,1044,25
6268,2020-10-02,'HASTINGS & PRINCE EDWARD COUNTIES',2238,5,48,5
6269,2020-10-02,'HURON PERTH',5183,2,121,5
6270,2020-10-02,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,17,120,0
6271,2020-10-02,'LAMBTON COUNTY',2242,3,319,25
6272,2020-10-02,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,16,320,52
6273,2020-10-02,'MIDDLESEX-LONDON',2244,69,756,57
6274,2020-10-02,'NIAGARA REGION',2246,81,944,64
6275,2020-10-02,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6276,2020-10-02,'NORTHWESTERN',2249,7,49,0
6277,2020-10-02,'OXFORD ELGIN-ST.THOMAS',4913,6,259,5
6278,2020-10-02,'PEEL REGION',2253,972,8045,322
6279,2020-10-02,'PETERBOROUGH COUNTY-CITY',2255,12,111,2
6280,2020-10-02,'PORCUPINE',2256,2,72,9
6281,2020-10-02,'RENFREW COUNTY AND DISTRICT',2257,4,48,1
6282,2020-10-02,'SIMCOE MUSKOKA DISTRICT',2260,82,809,36
6283,2020-10-02,'SUDBURY AND DISTRICT',2261,6,100,2
6284,2020-10-02,'THUNDER BAY DISTRICT',2262,1,105,1
6285,2020-10-02,'TIMISKAMING',2263,2,16,0
6286,2020-10-02,'TORONTO',3895,2080,15322,1233
6287,2020-10-02,'WATERLOO REGION',2265,119,1508,120
6288,2020-10-02,'WELLINGTON-DUFFERIN-GUELPH',2266,40,589,36
6289,2020-10-02,'WINDSOR-ESSEX COUNTY',2268,32,2549,77
6290,2020-10-02,'YORK REGION',2270,418,3635,253
6291,2020-10-03,'ALGOMA DISTRICT',2226,3,31,0
6292,2020-10-03,'BRANT COUNTY',2227,13,188,6
6293,2020-10-03,'CHATHAM-KENT',2240,4,364,2
6294,2020-10-03,'CITY OF HAMILTON',2237,97,1039,46
6295,2020-10-03,'CITY OF OTTAWA',2251,861,3464,293
6296,2020-10-03,'DURHAM REGION',2230,121,1914,181
6297,2020-10-03,'EASTERN ONTARIO',2258,34,232,12
6298,2020-10-03,'GREY BRUCE',2233,6,129,0
6299,2020-10-03,'HALDIMAND-NORFOLK',2234,3,440,37
6300,2020-10-03,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,215,21
6301,2020-10-03,'HALTON REGION',2236,112,1061,25
6302,2020-10-03,'HASTINGS & PRINCE EDWARD COUNTIES',2238,6,48,5
6303,2020-10-03,'HURON PERTH',5183,2,121,5
6304,2020-10-03,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,21,121,0
6305,2020-10-03,'LAMBTON COUNTY',2242,4,319,25
6306,2020-10-03,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,14,326,52
6307,2020-10-03,'MIDDLESEX-LONDON',2244,62,766,57
6308,2020-10-03,'NIAGARA REGION',2246,90,947,64
6309,2020-10-03,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6310,2020-10-03,'NORTHWESTERN',2249,16,49,0
6311,2020-10-03,'OXFORD ELGIN-ST.THOMAS',4913,6,259,5
6312,2020-10-03,'PEEL REGION',2253,992,8128,323
6313,2020-10-03,'PETERBOROUGH COUNTY-CITY',2255,12,113,2
6314,2020-10-03,'PORCUPINE',2256,3,72,9
6315,2020-10-03,'RENFREW COUNTY AND DISTRICT',2257,3,50,1
6316,2020-10-03,'SIMCOE MUSKOKA DISTRICT',2260,77,823,36
6317,2020-10-03,'SUDBURY AND DISTRICT',2261,6,100,2
6318,2020-10-03,'THUNDER BAY DISTRICT',2262,1,105,1
6319,2020-10-03,'TIMISKAMING',2263,3,16,0
6320,2020-10-03,'TORONTO',3895,2178,15471,1270
6321,2020-10-03,'WATERLOO REGION',2265,123,1522,120
6322,2020-10-03,'WELLINGTON-DUFFERIN-GUELPH',2266,43,591,36
6323,2020-10-03,'WINDSOR-ESSEX COUNTY',2268,29,2551,77
6324,2020-10-03,'YORK REGION',2270,429,3673,254
6325,2020-10-04,'ALGOMA DISTRICT',2226,3,31,0
6326,2020-10-04,'BRANT COUNTY',2227,12,192,6
6327,2020-10-04,'CHATHAM-KENT',2240,4,364,2
6328,2020-10-04,'CITY OF HAMILTON',2237,90,1052,46
6329,2020-10-04,'CITY OF OTTAWA',2251,863,3543,293
6330,2020-10-04,'DURHAM REGION',2230,115,1933,181
6331,2020-10-04,'EASTERN ONTARIO',2258,39,233,12
6332,2020-10-04,'GREY BRUCE',2233,8,130,0
6333,2020-10-04,'HALDIMAND-NORFOLK',2234,3,440,37
6334,2020-10-04,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,8,215,21
6335,2020-10-04,'HALTON REGION',2236,115,1083,25
6336,2020-10-04,'HASTINGS & PRINCE EDWARD COUNTIES',2238,7,48,5
6337,2020-10-04,'HURON PERTH',5183,2,122,5
6338,2020-10-04,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,22,123,0
6339,2020-10-04,'LAMBTON COUNTY',2242,4,319,25
6340,2020-10-04,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,11,331,52
6341,2020-10-04,'MIDDLESEX-LONDON',2244,53,782,57
6342,2020-10-04,'NIAGARA REGION',2246,97,957,64
6343,2020-10-04,'NORTH BAY PARRY SOUND DISTRICT',2247,1,37,1
6344,2020-10-04,'NORTHWESTERN',2249,17,49,0
6345,2020-10-04,'OXFORD ELGIN-ST.THOMAS',4913,6,260,5
6346,2020-10-04,'PEEL REGION',2253,1002,8240,324
6347,2020-10-04,'PETERBOROUGH COUNTY-CITY',2255,13,113,2
6348,2020-10-04,'PORCUPINE',2256,2,73,9
6349,2020-10-04,'RENFREW COUNTY AND DISTRICT',2257,2,52,1
6350,2020-10-04,'SIMCOE MUSKOKA DISTRICT',2260,68,839,36
6351,2020-10-04,'SUDBURY AND DISTRICT',2261,4,102,2
6352,2020-10-04,'THUNDER BAY DISTRICT',2262,1,105,1
6353,2020-10-04,'TIMISKAMING',2263,3,16,0
6354,2020-10-04,'TORONTO',3895,2187,15653,1275
6355,2020-10-04,'WATERLOO REGION',2265,123,1536,120
6356,2020-10-04,'WELLINGTON-DUFFERIN-GUELPH',2266,41,595,36
6357,2020-10-04,'WINDSOR-ESSEX COUNTY',2268,31,2556,77
6358,2020-10-04,'YORK REGION',2270,448,3695,255
6359,2020-10-05,'ALGOMA DISTRICT',2226,2,32,0
6360,2020-10-05,'BRANT COUNTY',2227,13,192,6
6361,2020-10-05,'CHATHAM-KENT',2240,5,364,2
6362,2020-10-05,'CITY OF HAMILTON',2237,81,1066,47
6363,2020-10-05,'CITY OF OTTAWA',2251,885,3601,294
6364,2020-10-05,'DURHAM REGION',2230,101,1957,181
6365,2020-10-05,'EASTERN ONTARIO',2258,41,235,12
6366,2020-10-05,'GREY BRUCE',2233,9,131,0
6367,2020-10-05,'HALDIMAND-NORFOLK',2234,4,440,37
6368,2020-10-05,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,217,21
6369,2020-10-05,'HALTON REGION',2236,128,1096,25
6370,2020-10-05,'HASTINGS & PRINCE EDWARD COUNTIES',2238,9,48,5
6371,2020-10-05,'HURON PERTH',5183,5,122,5
6372,2020-10-05,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,23,123,0
6373,2020-10-05,'LAMBTON COUNTY',2242,2,321,25
6374,2020-10-05,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,9,334,52
6375,2020-10-05,'MIDDLESEX-LONDON',2244,46,797,57
6376,2020-10-05,'NIAGARA REGION',2246,100,962,65
6377,2020-10-05,'NORTH BAY PARRY SOUND DISTRICT',2247,1,37,1
6378,2020-10-05,'NORTHWESTERN',2249,16,50,0
6379,2020-10-05,'OXFORD ELGIN-ST.THOMAS',4913,8,260,5
6380,2020-10-05,'PEEL REGION',2253,978,8353,323
6381,2020-10-05,'PETERBOROUGH COUNTY-CITY',2255,9,117,2
6382,2020-10-05,'PORCUPINE',2256,2,73,9
6383,2020-10-05,'RENFREW COUNTY AND DISTRICT',2257,4,52,1
6384,2020-10-05,'SIMCOE MUSKOKA DISTRICT',2260,76,840,36
6385,2020-10-05,'SUDBURY AND DISTRICT',2261,3,103,2
6386,2020-10-05,'THUNDER BAY DISTRICT',2262,1,105,1
6387,2020-10-05,'TIMISKAMING',2263,2,18,0
6388,2020-10-05,'TORONTO',3895,2271,15855,1278
6389,2020-10-05,'WATERLOO REGION',2265,105,1569,120
6390,2020-10-05,'WELLINGTON-DUFFERIN-GUELPH',2266,38,603,36
6391,2020-10-05,'WINDSOR-ESSEX COUNTY',2268,31,2557,77
6392,2020-10-05,'YORK REGION',2270,460,3730,255
6393,2020-10-06,'ALGOMA DISTRICT',2226,2,32,0
6394,2020-10-06,'BRANT COUNTY',2227,13,195,6
6395,2020-10-06,'CHATHAM-KENT',2240,4,364,3
6396,2020-10-06,'CITY OF HAMILTON',2237,86,1076,47
6397,2020-10-06,'CITY OF OTTAWA',2251,895,3652,295
6398,2020-10-06,'DURHAM REGION',2230,83,1987,181
6399,2020-10-06,'EASTERN ONTARIO',2258,51,238,12
6400,2020-10-06,'GREY BRUCE',2233,9,132,0
6401,2020-10-06,'HALDIMAND-NORFOLK',2234,3,441,37
6402,2020-10-06,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,8,217,21
6403,2020-10-06,'HALTON REGION',2236,134,1118,27
6404,2020-10-06,'HASTINGS & PRINCE EDWARD COUNTIES',2238,9,48,5
6405,2020-10-06,'HURON PERTH',5183,4,123,5
6406,2020-10-06,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,26,126,0
6407,2020-10-06,'LAMBTON COUNTY',2242,1,321,25
6408,2020-10-06,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,336,52
6409,2020-10-06,'MIDDLESEX-LONDON',2244,37,809,57
6410,2020-10-06,'NIAGARA REGION',2246,111,968,65
6411,2020-10-06,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6412,2020-10-06,'NORTHWESTERN',2249,14,51,0
6413,2020-10-06,'OXFORD ELGIN-ST.THOMAS',4913,7,261,5
6414,2020-10-06,'PEEL REGION',2253,934,8487,323
6415,2020-10-06,'PETERBOROUGH COUNTY-CITY',2255,9,118,2
6416,2020-10-06,'PORCUPINE',2256,2,73,9
6417,2020-10-06,'RENFREW COUNTY AND DISTRICT',2257,5,52,1
6418,2020-10-06,'SIMCOE MUSKOKA DISTRICT',2260,75,850,37
6419,2020-10-06,'SUDBURY AND DISTRICT',2261,3,103,2
6420,2020-10-06,'THUNDER BAY DISTRICT',2262,0,106,1
6421,2020-10-06,'TIMISKAMING',2263,1,19,0
6422,2020-10-06,'TORONTO',3895,2262,16063,1280
6423,2020-10-06,'WATERLOO REGION',2265,110,1585,120
6424,2020-10-06,'WELLINGTON-DUFFERIN-GUELPH',2266,38,607,36
6425,2020-10-06,'WINDSOR-ESSEX COUNTY',2268,29,2561,77
6426,2020-10-06,'YORK REGION',2270,496,3750,255
6427,2020-10-07,'ALGOMA DISTRICT',2226,4,32,0
6428,2020-10-07,'BRANT COUNTY',2227,13,196,6
6429,2020-10-07,'CHATHAM-KENT',2240,3,365,3
6430,2020-10-07,'CITY OF HAMILTON',2237,93,1094,47
6431,2020-10-07,'CITY OF OTTAWA',2251,890,3778,295
6432,2020-10-07,'DURHAM REGION',2230,76,2006,181
6433,2020-10-07,'EASTERN ONTARIO',2258,45,249,12
6434,2020-10-07,'GREY BRUCE',2233,10,132,0
6435,2020-10-07,'HALDIMAND-NORFOLK',2234,5,441,37
6436,2020-10-07,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,5,219,21
6437,2020-10-07,'HALTON REGION',2236,126,1141,27
6438,2020-10-07,'HASTINGS & PRINCE EDWARD COUNTIES',2238,8,48,5
6439,2020-10-07,'HURON PERTH',5183,5,123,5
6440,2020-10-07,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,21,133,0
6441,2020-10-07,'LAMBTON COUNTY',2242,0,322,25
6442,2020-10-07,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,9,339,52
6443,2020-10-07,'MIDDLESEX-LONDON',2244,44,814,57
6444,2020-10-07,'NIAGARA REGION',2246,110,977,65
6445,2020-10-07,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6446,2020-10-07,'NORTHWESTERN',2249,14,52,0
6447,2020-10-07,'OXFORD ELGIN-ST.THOMAS',4913,7,261,5
6448,2020-10-07,'PEEL REGION',2253,872,8619,323
6449,2020-10-07,'PETERBOROUGH COUNTY-CITY',2255,9,119,2
6450,2020-10-07,'PORCUPINE',2256,2,74,9
6451,2020-10-07,'RENFREW COUNTY AND DISTRICT',2257,7,52,1
6452,2020-10-07,'SIMCOE MUSKOKA DISTRICT',2260,79,869,37
6453,2020-10-07,'SUDBURY AND DISTRICT',2261,3,103,2
6454,2020-10-07,'THUNDER BAY DISTRICT',2262,0,106,1
6455,2020-10-07,'TIMISKAMING',2263,0,19,0
6456,2020-10-07,'TORONTO',3895,2209,16288,1281
6457,2020-10-07,'WATERLOO REGION',2265,110,1602,120
6458,2020-10-07,'WELLINGTON-DUFFERIN-GUELPH',2266,42,611,36
6459,2020-10-07,'WINDSOR-ESSEX COUNTY',2268,26,2568,77
6460,2020-10-07,'YORK REGION',2270,497,3824,255
6461,2020-10-08,'ALGOMA DISTRICT',2226,3,34,0
6462,2020-10-08,'BRANT COUNTY',2227,10,199,6
6463,2020-10-08,'CHATHAM-KENT',2240,3,365,3
6464,2020-10-08,'CITY OF HAMILTON',2237,83,1115,47
6465,2020-10-08,'CITY OF OTTAWA',2251,960,3889,296
6466,2020-10-08,'DURHAM REGION',2230,78,2026,181
6467,2020-10-08,'EASTERN ONTARIO',2258,47,253,12
6468,2020-10-08,'GREY BRUCE',2233,7,135,0
6469,2020-10-08,'HALDIMAND-NORFOLK',2234,5,441,37
6470,2020-10-08,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,219,21
6471,2020-10-08,'HALTON REGION',2236,131,1169,27
6472,2020-10-08,'HASTINGS & PRINCE EDWARD COUNTIES',2238,7,49,5
6473,2020-10-08,'HURON PERTH',5183,4,125,5
6474,2020-10-08,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,17,138,0
6475,2020-10-08,'LAMBTON COUNTY',2242,0,322,25
6476,2020-10-08,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,340,52
6477,2020-10-08,'MIDDLESEX-LONDON',2244,49,820,57
6478,2020-10-08,'NIAGARA REGION',2246,94,1000,65
6479,2020-10-08,'NORTH BAY PARRY SOUND DISTRICT',2247,0,37,1
6480,2020-10-08,'NORTHWESTERN',2249,13,53,0
6481,2020-10-08,'OXFORD ELGIN-ST.THOMAS',4913,3,265,5
6482,2020-10-08,'PEEL REGION',2253,874,8750,324
6483,2020-10-08,'PETERBOROUGH COUNTY-CITY',2255,8,120,2
6484,2020-10-08,'PORCUPINE',2256,1,75,9
6485,2020-10-08,'RENFREW COUNTY AND DISTRICT',2257,7,53,1
6486,2020-10-08,'SIMCOE MUSKOKA DISTRICT',2260,90,880,39
6487,2020-10-08,'SUDBURY AND DISTRICT',2261,4,103,2
6488,2020-10-08,'THUNDER BAY DISTRICT',2262,0,106,1
6489,2020-10-08,'TIMISKAMING',2263,0,19,0
6490,2020-10-08,'TORONTO',3895,2238,16524,1281
6491,2020-10-08,'WATERLOO REGION',2265,108,1614,120
6492,2020-10-08,'WELLINGTON-DUFFERIN-GUELPH',2266,35,621,36
6493,2020-10-08,'WINDSOR-ESSEX COUNTY',2268,31,2568,77
6494,2020-10-08,'YORK REGION',2270,518,3881,255
6495,2020-10-09,'ALGOMA DISTRICT',2226,3,34,0
6496,2020-10-09,'BRANT COUNTY',2227,8,203,6
6497,2020-10-09,'CHATHAM-KENT',2240,2,366,3
6498,2020-10-09,'CITY OF HAMILTON',2237,110,1128,47
6499,2020-10-09,'CITY OF OTTAWA',2251,970,4005,296
6500,2020-10-09,'DURHAM REGION',2230,88,2048,181
6501,2020-10-09,'EASTERN ONTARIO',2258,51,254,12
6502,2020-10-09,'GREY BRUCE',2233,6,136,0
6503,2020-10-09,'HALDIMAND-NORFOLK',2234,6,442,37
6504,2020-10-09,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,4,221,21
6505,2020-10-09,'HALTON REGION',2236,163,1196,27
6506,2020-10-09,'HASTINGS & PRINCE EDWARD COUNTIES',2238,7,50,5
6507,2020-10-09,'HURON PERTH',5183,5,124,5
6508,2020-10-09,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,15,142,0
6509,2020-10-09,'LAMBTON COUNTY',2242,1,322,25
6510,2020-10-09,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,7,342,52
6511,2020-10-09,'MIDDLESEX-LONDON',2244,64,829,57
6512,2020-10-09,'NIAGARA REGION',2246,83,1021,65
6513,2020-10-09,'NORTH BAY PARRY SOUND DISTRICT',2247,1,37,1
6514,2020-10-09,'NORTHWESTERN',2249,11,56,0
6515,2020-10-09,'OXFORD ELGIN-ST.THOMAS',4913,1,267,5
6516,2020-10-09,'PEEL REGION',2253,877,8897,324
6517,2020-10-09,'PETERBOROUGH COUNTY-CITY',2255,7,122,2
6518,2020-10-09,'PORCUPINE',2256,1,75,9
6519,2020-10-09,'RENFREW COUNTY AND DISTRICT',2257,7,54,1
6520,2020-10-09,'SIMCOE MUSKOKA DISTRICT',2260,108,890,39
6521,2020-10-09,'SUDBURY AND DISTRICT',2261,4,104,2
6522,2020-10-09,'THUNDER BAY DISTRICT',2262,0,106,1
6523,2020-10-09,'TIMISKAMING',2263,0,19,0
6524,2020-10-09,'TORONTO',3895,2325,16768,1286
6525,2020-10-09,'WATERLOO REGION',2265,88,1647,120
6526,2020-10-09,'WELLINGTON-DUFFERIN-GUELPH',2266,43,629,36
6527,2020-10-09,'WINDSOR-ESSEX COUNTY',2268,46,2571,77
6528,2020-10-09,'YORK REGION',2270,540,3927,255
6529,2020-10-10,'ALGOMA DISTRICT',2226,3,34,0
6530,2020-10-10,'BRANT COUNTY',2227,10,206,6
6531,2020-10-10,'CHATHAM-KENT',2240,2,366,3
6532,2020-10-10,'CITY OF HAMILTON',2237,119,1143,47
6533,2020-10-10,'CITY OF OTTAWA',2251,936,4132,297
6534,2020-10-10,'DURHAM REGION',2230,91,2070,181
6535,2020-10-10,'EASTERN ONTARIO',2258,56,258,12
6536,2020-10-10,'GREY BRUCE',2233,8,136,0
6537,2020-10-10,'HALDIMAND-NORFOLK',2234,7,442,37
6538,2020-10-10,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,3,222,21
6539,2020-10-10,'HALTON REGION',2236,179,1212,27
6540,2020-10-10,'HASTINGS & PRINCE EDWARD COUNTIES',2238,6,52,5
6541,2020-10-10,'HURON PERTH',5183,2,127,5
6542,2020-10-10,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,15,143,0
6543,2020-10-10,'LAMBTON COUNTY',2242,0,322,25
6544,2020-10-10,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,7,344,52
6545,2020-10-10,'MIDDLESEX-LONDON',2244,58,837,57
6546,2020-10-10,'NIAGARA REGION',2246,77,1039,65
6547,2020-10-10,'NORTH BAY PARRY SOUND DISTRICT',2247,1,37,1
6548,2020-10-10,'NORTHWESTERN',2249,9,58,0
6549,2020-10-10,'OXFORD ELGIN-ST.THOMAS',4913,1,267,5
6550,2020-10-10,'PEEL REGION',2253,883,9014,324
6551,2020-10-10,'PETERBOROUGH COUNTY-CITY',2255,6,123,2
6552,2020-10-10,'PORCUPINE',2256,1,75,9
6553,2020-10-10,'RENFREW COUNTY AND DISTRICT',2257,7,55,1
6554,2020-10-10,'SIMCOE MUSKOKA DISTRICT',2260,105,906,40
6555,2020-10-10,'SUDBURY AND DISTRICT',2261,3,105,2
6556,2020-10-10,'THUNDER BAY DISTRICT',2262,1,106,1
6557,2020-10-10,'TIMISKAMING',2263,0,19,0
6558,2020-10-10,'TORONTO',3895,2416,17030,1291
6559,2020-10-10,'WATERLOO REGION',2265,92,1661,120
6560,2020-10-10,'WELLINGTON-DUFFERIN-GUELPH',2266,40,636,36
6561,2020-10-10,'WINDSOR-ESSEX COUNTY',2268,44,2578,77
6562,2020-10-10,'YORK REGION',2270,566,3977,255
6563,2020-10-11,'ALGOMA DISTRICT',2226,5,34,0
6564,2020-10-11,'BRANT COUNTY',2227,15,206,6
6565,2020-10-11,'CHATHAM-KENT',2240,2,366,3
6566,2020-10-11,'CITY OF HAMILTON',2237,131,1166,47
6567,2020-10-11,'CITY OF OTTAWA',2251,878,4244,297
6568,2020-10-11,'DURHAM REGION',2230,100,2090,181
6569,2020-10-11,'EASTERN ONTARIO',2258,57,263,12
6570,2020-10-11,'GREY BRUCE',2233,6,138,0
6571,2020-10-11,'HALDIMAND-NORFOLK',2234,7,442,37
6572,2020-10-11,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,3,222,21
6573,2020-10-11,'HALTON REGION',2236,196,1244,27
6574,2020-10-11,'HASTINGS & PRINCE EDWARD COUNTIES',2238,4,54,5
6575,2020-10-11,'HURON PERTH',5183,3,127,5
6576,2020-10-11,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,17,146,0
6577,2020-10-11,'LAMBTON COUNTY',2242,1,322,25
6578,2020-10-11,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,346,52
6579,2020-10-11,'MIDDLESEX-LONDON',2244,53,848,57
6580,2020-10-11,'NIAGARA REGION',2246,80,1050,65
6581,2020-10-11,'NORTH BAY PARRY SOUND DISTRICT',2247,1,37,1
6582,2020-10-11,'NORTHWESTERN',2249,4,63,0
6583,2020-10-11,'OXFORD ELGIN-ST.THOMAS',4913,2,267,5
6584,2020-10-11,'PEEL REGION',2253,916,9138,324
