@relation vaccine_by_age_group

@attribute Date date 'yyyy-MM-dd'
@attribute phu_ID numeric
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute age_group {'05-11yrs','12-17yrs','18-29yrs','30-39yrs','40-49yrs','50-59yrs','60-69yrs','70-79yrs','80+','Adults_18plus','Ontario_12plus','Ontario_5plus','Undisclosed_or_missing'}
@attribute one_dose_cumulative numeric
@attribute second_dose_cumulative numeric
@attribute fully_vaccinated_cumulative numeric
@attribute total_population numeric
@attribute percent_one_dose numeric
@attribute percent_fully_vac numeric

@data
2021-09-06,2256,'PORCUPINE','80+',3707,3550,0,3632,1.021,0.9775
2021-09-06,2257,'RENFREW COUNTY AND DISTRICT','80+',6125,5967,0,6453,0.9492,0.9247
2021-09-06,2260,'SIMCOE MUSKOKA DISTRICT','80+',30139,29293,0,30142,0.9999,0.9718
2021-09-06,4913,'SOUTHWESTERN','80+',10490,10247,0,10908,0.9617,0.9394
2021-09-06,2261,'SUDBURY AND DISTRICT','80+',10509,10218,0,10028,1.048,1.019
2021-09-06,2262,'THUNDER BAY DISTRICT','80+',8036,7783,0,7894,1.018,0.986
2021-09-06,2263,'TIMISKAMING','80+',1939,1873,0,1974,0.9824,0.9489
2021-09-06,3895,'TORONTO','80+',129277,124445,0,144579,0.8942,0.8607
2021-09-06,9999,'UNKNOWN','80+',62,40,0,0,0,0
2021-09-06,2265,'WATERLOO REGION','80+',22871,22240,0,22488,1.017,0.989
2021-09-06,2266,'WELLINGTON-DUFFERIN-GUELPH','80+',13937,13560,0,12749,1.093,1.064
2021-09-06,2268,'WINDSOR-ESSEX COUNTY','80+',19928,19276,0,20462,0.9739,0.942
2021-09-06,2270,'YORK REGION','80+',48045,46523,0,48390,0.9929,0.9614
2021-09-06,2226,'ALGOMA DISTRICT','Adults_18plus',81374,75343,0,94913,0.8574,0.7938
2021-09-06,2227,'BRANT COUNTY','Adults_18plus',103469,96149,0,123546,0.8375,0.7782
2021-09-06,2240,'CHATHAM-KENT','Adults_18plus',69512,64084,0,85975,0.8085,0.7454
2021-09-06,2237,'CITY OF HAMILTON','Adults_18plus',391343,358982,0,482542,0.811,0.7439
2021-09-06,2251,'CITY OF OTTAWA','Adults_18plus',743119,693708,0,856529,0.8676,0.8099
2021-09-06,2230,'DURHAM REGION','Adults_18plus',486356,457669,0,566267,0.8589,0.8082
2021-09-06,2258,'EASTERN ONTARIO','Adults_18plus',145043,134541,0,169549,0.8555,0.7935
2021-09-06,2233,'GREY BRUCE','Adults_18plus',115831,108954,0,138881,0.834,0.7845
2021-09-06,2234,'HALDIMAND-NORFOLK','Adults_18plus',74760,69289,0,93135,0.8027,0.744
2021-09-06,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Adults_18plus',137646,128181,0,160405,0.8581,0.7991
2021-09-06,2236,'HALTON REGION','Adults_18plus',420926,399517,0,484194,0.8693,0.8251
2021-09-06,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Adults_18plus',115075,105134,0,139653,0.824,0.7528
2021-09-06,5183,'HURON PERTH','Adults_18plus',97781,91570,0,111054,0.8805,0.8246
2021-09-06,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Adults_18plus',150660,139982,0,177763,0.8475,0.7875
2021-09-06,2242,'LAMBTON COUNTY','Adults_18plus',85710,80063,0,107228,0.7993,0.7467
2021-09-06,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Adults_18plus',134930,126930,0,143884,0.9378,0.8822
2021-09-06,2244,'MIDDLESEX-LONDON','Adults_18plus',355120,326941,0,412459,0.861,0.7927
2021-09-06,2246,'NIAGARA REGION','Adults_18plus',333110,305290,0,391329,0.8512,0.7801
2021-09-06,2247,'NORTH BAY PARRY SOUND DISTRICT','Adults_18plus',89645,82837,0,108600,0.8255,0.7628
2021-09-06,2249,'NORTHWESTERN','Adults_18plus',56383,51074,0,67354,0.8371,0.7583
2021-09-06,2253,'PEEL REGION','Adults_18plus',1076735,976980,0,1273929,0.8452,0.7669
2021-09-06,2255,'PETERBOROUGH COUNTY-CITY','Adults_18plus',103495,96140,0,122992,0.8415,0.7817
2021-09-06,2256,'PORCUPINE','Adults_18plus',54577,48974,0,66273,0.8235,0.739
2021-09-06,2257,'RENFREW COUNTY AND DISTRICT','Adults_18plus',70736,65900,0,88601,0.7984,0.7438
2021-09-06,2260,'SIMCOE MUSKOKA DISTRICT','Adults_18plus',410429,378485,0,490888,0.8361,0.771
2021-09-06,4913,'SOUTHWESTERN','Adults_18plus',140898,130933,0,166876,0.8443,0.7846
2021-09-06,2261,'SUDBURY AND DISTRICT','Adults_18plus',135531,124277,0,163770,0.8276,0.7589
2021-09-06,2262,'THUNDER BAY DISTRICT','Adults_18plus',109777,101240,0,122742,0.8944,0.8248
2021-09-06,2263,'TIMISKAMING','Adults_18plus',21902,20277,0,26908,0.814,0.7536
2021-09-06,3895,'TORONTO','Adults_18plus',2131957,1983264,0,2607776,0.8175,0.7605
2021-09-06,9999,'UNKNOWN','Adults_18plus',6733,1953,0,0,0,0
2021-09-06,2265,'WATERLOO REGION','Adults_18plus',410164,380960,0,466255,0.8797,0.8171
2021-09-06,2266,'WELLINGTON-DUFFERIN-GUELPH','Adults_18plus',213721,200621,0,248856,0.8588,0.8062
2021-09-06,2268,'WINDSOR-ESSEX COUNTY','Adults_18plus',285578,262257,0,343007,0.8326,0.7646
2021-09-06,2270,'YORK REGION','Adults_18plus',820573,775088,0,979192,0.838,0.7916
2021-09-06,2226,'ALGOMA DISTRICT','Ontario_12plus',86039,79188,0,101417,0.8484,0.7808
2021-09-06,2227,'BRANT COUNTY','Ontario_12plus',110827,102405,0,134281,0.8253,0.7626
2021-09-06,2240,'CHATHAM-KENT','Ontario_12plus',73611,67364,0,93208,0.7897,0.7227
2021-09-06,2237,'CITY OF HAMILTON','Ontario_12plus',418259,380659,0,519560,0.805,0.7327
2021-09-06,2251,'CITY OF OTTAWA','Ontario_12plus',802290,744011,0,922751,0.8695,0.8063
2021-09-06,2230,'DURHAM REGION','Ontario_12plus',526596,492864,0,617305,0.8531,0.7984
2021-09-06,2258,'EASTERN ONTARIO','Ontario_12plus',154643,142541,0,182972,0.8452,0.779
2021-09-06,2233,'GREY BRUCE','Ontario_12plus',122365,114396,0,149060,0.8209,0.7674
2021-09-06,2234,'HALDIMAND-NORFOLK','Ontario_12plus',78689,72483,0,100272,0.7848,0.7229
2021-09-06,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Ontario_12plus',144699,133983,0,170498,0.8487,0.7858
2021-09-06,2236,'HALTON REGION','Ontario_12plus',463643,437303,0,533442,0.8692,0.8198
2021-09-06,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Ontario_12plus',122067,110742,0,149606,0.8159,0.7402
2021-09-06,5183,'HURON PERTH','Ontario_12plus',104238,96915,0,120844,0.8626,0.802
2021-09-06,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Ontario_12plus',160596,148552,0,189566,0.8472,0.7836
2021-09-06,2242,'LAMBTON COUNTY','Ontario_12plus',90985,84586,0,115508,0.7877,0.7323
2021-09-06,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Ontario_12plus',143064,133967,0,154361,0.9268,0.8679
2021-09-06,2244,'MIDDLESEX-LONDON','Ontario_12plus',381571,349555,0,444194,0.859,0.7869
2021-09-06,2246,'NIAGARA REGION','Ontario_12plus',353606,321861,0,419682,0.8426,0.7669
2021-09-06,2247,'NORTH BAY PARRY SOUND DISTRICT','Ontario_12plus',94690,86995,0,115844,0.8174,0.751
2021-09-06,2249,'NORTHWESTERN','Ontario_12plus',61068,54668,0,74025,0.825,0.7385
2021-09-06,2253,'PEEL REGION','Ontario_12plus',1162052,1049030,0,1392903,0.8343,0.7531
2021-09-06,2255,'PETERBOROUGH COUNTY-CITY','Ontario_12plus',109414,101003,0,131033,0.835,0.7708
2021-09-06,2256,'PORCUPINE','Ontario_12plus',58497,52063,0,72027,0.8122,0.7228
2021-09-06,2257,'RENFREW COUNTY AND DISTRICT','Ontario_12plus',75174,69603,0,94931,0.7919,0.7332
2021-09-06,2260,'SIMCOE MUSKOKA DISTRICT','Ontario_12plus',438293,401325,0,528502,0.8293,0.7594
2021-09-06,4913,'SOUTHWESTERN','Ontario_12plus',150980,139577,0,182213,0.8286,0.766
2021-09-06,2261,'SUDBURY AND DISTRICT','Ontario_12plus',144266,131521,0,175659,0.8213,0.7487
2021-09-06,2262,'THUNDER BAY DISTRICT','Ontario_12plus',116615,106921,0,131784,0.8849,0.8113
2021-09-06,2263,'TIMISKAMING','Ontario_12plus',23156,21283,0,28805,0.8039,0.7389
2021-09-06,3895,'TORONTO','Ontario_12plus',2257883,2090684,0,2770322,0.815,0.7547
2021-09-06,9999,'UNKNOWN','Ontario_12plus',7139,2039,0,0,0,0
2021-09-06,2265,'WATERLOO REGION','Ontario_12plus',441936,408293,0,506304,0.8729,0.8064
2021-09-06,2266,'WELLINGTON-DUFFERIN-GUELPH','Ontario_12plus',230053,214809,0,270024,0.852,0.7955
2021-09-06,2268,'WINDSOR-ESSEX COUNTY','Ontario_12plus',306136,278905,0,372777,0.8212,0.7482
2021-09-06,2270,'YORK REGION','Ontario_12plus',892018,836041,0,1069165,0.8343,0.782
2021-09-06,2226,'ALGOMA DISTRICT','Undisclosed_or_missing',8,0,0,0,0,0
2021-09-06,2227,'BRANT COUNTY','Undisclosed_or_missing',3,2,0,0,0,0
2021-09-06,2240,'CHATHAM-KENT','Undisclosed_or_missing',4,0,0,0,0,0
2021-09-06,2237,'CITY OF HAMILTON','Undisclosed_or_missing',36,8,0,0,0,0
2021-09-06,2251,'CITY OF OTTAWA','Undisclosed_or_missing',2644,2466,0,0,0,0
2021-09-06,2230,'DURHAM REGION','Undisclosed_or_missing',26,8,0,0,0,0
2021-09-06,2258,'EASTERN ONTARIO','Undisclosed_or_missing',10,1,0,0,0,0
2021-09-06,2233,'GREY BRUCE','Undisclosed_or_missing',10,5,0,0,0,0
2021-09-06,2234,'HALDIMAND-NORFOLK','Undisclosed_or_missing',3,2,0,0,0,0
2021-09-06,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Undisclosed_or_missing',9,0,0,0,0,0
2021-09-06,2236,'HALTON REGION','Undisclosed_or_missing',22,4,0,0,0,0
2021-09-06,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Undisclosed_or_missing',8,2,0,0,0,0
2021-09-06,5183,'HURON PERTH','Undisclosed_or_missing',5,0,0,0,0,0
2021-09-06,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Undisclosed_or_missing',12,0,0,0,0,0
2021-09-06,2242,'LAMBTON COUNTY','Undisclosed_or_missing',4,0,0,0,0,0
2021-09-06,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Undisclosed_or_missing',4,2,0,0,0,0
2021-09-06,2244,'MIDDLESEX-LONDON','Undisclosed_or_missing',17,6,0,0,0,0
2021-09-06,2246,'NIAGARA REGION','Undisclosed_or_missing',20,3,0,0,0,0
2021-09-06,2247,'NORTH BAY PARRY SOUND DISTRICT','Undisclosed_or_missing',9,1,0,0,0,0
2021-09-06,2249,'NORTHWESTERN','Undisclosed_or_missing',6,3,0,0,0,0
2021-09-06,2253,'PEEL REGION','Undisclosed_or_missing',103,17,0,0,0,0
2021-09-06,2255,'PETERBOROUGH COUNTY-CITY','Undisclosed_or_missing',12,6,0,0,0,0
2021-09-06,2256,'PORCUPINE','Undisclosed_or_missing',7,2,0,0,0,0
2021-09-06,2257,'RENFREW COUNTY AND DISTRICT','Undisclosed_or_missing',6,1,0,0,0,0
2021-09-06,2260,'SIMCOE MUSKOKA DISTRICT','Undisclosed_or_missing',21,0,0,0,0,0
2021-09-06,4913,'SOUTHWESTERN','Undisclosed_or_missing',2,0,0,0,0,0
2021-09-06,2261,'SUDBURY AND DISTRICT','Undisclosed_or_missing',6,1,0,0,0,0
2021-09-06,2262,'THUNDER BAY DISTRICT','Undisclosed_or_missing',15,3,0,0,0,0
2021-09-06,2263,'TIMISKAMING','Undisclosed_or_missing',1,0,0,0,0,0
2021-09-06,3895,'TORONTO','Undisclosed_or_missing',248,69,0,0,0,0
2021-09-06,9999,'UNKNOWN','Undisclosed_or_missing',26,9,0,0,0,0
2021-09-06,2265,'WATERLOO REGION','Undisclosed_or_missing',27,4,0,0,0,0
2021-09-06,2266,'WELLINGTON-DUFFERIN-GUELPH','Undisclosed_or_missing',11,2,0,0,0,0
2021-09-06,2268,'WINDSOR-ESSEX COUNTY','Undisclosed_or_missing',18,5,0,0,0,0
2021-09-06,2270,'YORK REGION','Undisclosed_or_missing',30,7,0,0,0,0
2021-08-04,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',5913,4166,0,9953,0.5941,0.4186
2021-08-05,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',5947,4223,0,9953,0.5975,0.4243
2021-08-06,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',5978,4300,0,9953,0.6006,0.432
2021-08-07,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6003,4349,0,9953,0.6031,0.437
2021-08-08,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6013,4362,0,9953,0.6041,0.4383
2021-08-09,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6015,4372,0,9953,0.6043,0.4393
2021-08-10,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6048,4440,0,9953,0.6077,0.4461
2021-08-11,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6068,4506,0,9953,0.6097,0.4527
2021-08-12,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6082,4555,0,9953,0.6111,0.4577
2021-08-13,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6110,4627,0,9953,0.6139,0.4649
2021-08-14,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6129,4667,0,9953,0.6158,0.4689
2021-08-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6131,4690,0,9953,0.616,0.4712
2021-08-16,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6132,4690,0,9953,0.6161,0.4712
2021-08-17,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6153,4757,0,9953,0.6182,0.4779
2021-08-18,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6192,4830,0,9953,0.6221,0.4853
2021-08-19,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6252,4883,0,9953,0.6282,0.4906
2021-08-20,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6343,4959,0,9953,0.6373,0.4982
2021-08-21,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6397,4997,0,9953,0.6427,0.5021
2021-08-22,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6402,5006,0,9953,0.6432,0.503
2021-08-23,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6413,5013,0,9953,0.6443,0.5037
2021-08-24,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6501,5079,0,9953,0.6532,0.5103
2021-08-25,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6577,5147,0,9953,0.6608,0.5171
2021-08-26,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6615,5179,0,9953,0.6646,0.5203
2021-08-27,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6708,5250,0,9953,0.674,0.5275
2021-08-28,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6737,5294,0,9953,0.6769,0.5319
2021-08-29,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6778,5326,0,9953,0.681,0.5351
2021-08-30,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6785,5335,0,9953,0.6817,0.536
2021-08-31,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6826,5394,0,9953,0.6858,0.5419
2021-09-01,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6864,5443,0,9953,0.6896,0.5469
2021-09-02,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6879,5485,0,9953,0.6911,0.5511
2021-09-03,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6951,5558,0,9953,0.6984,0.5584
2021-09-04,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6982,5599,0,9953,0.7015,0.5625
2021-09-05,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6988,5606,0,9953,0.7021,0.5632
2021-09-06,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6992,5608,0,9953,0.7025,0.5634
2021-09-07,2238,'HASTINGS & PRINCE EDWARD COUNTIES','12-17yrs',6991,5609,0,9953,0.7024,0.5635
2021-09-07,2226,'ALGOMA DISTRICT','18-29yrs',10874,8995,0,15509,0.7012,0.58
2021-09-07,2227,'BRANT COUNTY','18-29yrs',16815,14497,0,24059,0.6989,0.6026
2021-09-07,2240,'CHATHAM-KENT','18-29yrs',9106,7568,0,14984,0.6077,0.5051
2021-09-07,2237,'CITY OF HAMILTON','18-29yrs',70558,59606,0,100237,0.7039,0.5947
2021-09-07,2251,'CITY OF OTTAWA','18-29yrs',143100,124866,0,186587,0.7669,0.6692
2021-09-07,2230,'DURHAM REGION','18-29yrs',85954,76897,0,114063,0.7536,0.6742
2021-09-07,2258,'EASTERN ONTARIO','18-29yrs',18925,15829,0,27830,0.68,0.5688
2021-09-07,2233,'GREY BRUCE','18-29yrs',14095,12127,0,22126,0.637,0.5481
2021-09-07,2234,'HALDIMAND-NORFOLK','18-29yrs',9351,7835,0,15900,0.5881,0.4928
2021-09-07,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','18-29yrs',15919,13312,0,22520,0.7069,0.5911
2021-09-07,2236,'HALTON REGION','18-29yrs',71162,64573,0,95648,0.744,0.6751
2021-09-07,2238,'HASTINGS & PRINCE EDWARD COUNTIES','18-29yrs',14552,11533,0,22375,0.6504,0.5154
2021-09-07,5183,'HURON PERTH','18-29yrs',13717,11704,0,20393,0.6726,0.5739
2021-09-07,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','18-29yrs',25536,21947,0,34068,0.7496,0.6442
2021-09-07,2242,'LAMBTON COUNTY','18-29yrs',12171,10311,0,18558,0.6558,0.5556
2021-09-07,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','18-29yrs',16302,13952,0,21695,0.7514,0.6431
2021-09-07,2244,'MIDDLESEX-LONDON','18-29yrs',71527,61358,0,88180,0.8111,0.6958
2021-09-07,2246,'NIAGARA REGION','18-29yrs',51829,42599,0,70592,0.7342,0.6035
2021-09-07,2247,'NORTH BAY PARRY SOUND DISTRICT','18-29yrs',11471,9471,0,17552,0.6535,0.5396
2021-09-07,2249,'NORTHWESTERN','18-29yrs',10408,8699,0,13990,0.7439,0.6218
2021-09-07,2253,'PEEL REGION','18-29yrs',255638,210816,0,278974,0.9164,0.7557
2021-09-07,2255,'PETERBOROUGH COUNTY-CITY','18-29yrs',15763,13318,0,21688,0.7268,0.6141
2021-09-07,2256,'PORCUPINE','18-29yrs',8788,6922,0,12232,0.7184,0.5659
2021-09-07,2257,'RENFREW COUNTY AND DISTRICT','18-29yrs',9242,7763,0,14861,0.6219,0.5224
2021-09-07,2260,'SIMCOE MUSKOKA DISTRICT','18-29yrs',63062,52761,0,87904,0.7174,0.6002
2021-09-07,4913,'SOUTHWESTERN','18-29yrs',20260,17198,0,30393,0.6666,0.5659
2021-09-07,2261,'SUDBURY AND DISTRICT','18-29yrs',20878,17208,0,29436,0.7093,0.5846
2021-09-07,2262,'THUNDER BAY DISTRICT','18-29yrs',18918,15952,0,22251,0.8502,0.7169
2021-09-07,2263,'TIMISKAMING','18-29yrs',2774,2247,0,4360,0.6363,0.5154
2021-09-07,3895,'TORONTO','18-29yrs',433163,381579,0,585930,0.7393,0.6512
2021-09-07,9999,'UNKNOWN','18-29yrs',2610,633,0,0,0,0
2021-09-07,2265,'WATERLOO REGION','18-29yrs',89520,78299,0,99244,0.902,0.789
2021-09-07,2266,'WELLINGTON-DUFFERIN-GUELPH','18-29yrs',37612,33230,0,50230,0.7488,0.6616
2021-09-07,2268,'WINDSOR-ESSEX COUNTY','18-29yrs',52522,44416,0,72405,0.7254,0.6134
2021-09-07,2270,'YORK REGION','18-29yrs',145591,131807,0,198762,0.7325,0.6631
2021-09-07,2226,'ALGOMA DISTRICT','30-39yrs',9545,8345,0,12062,0.7913,0.6919
2021-09-07,2227,'BRANT COUNTY','30-39yrs',15250,13552,0,19698,0.7742,0.688
2021-09-07,2240,'CHATHAM-KENT','30-39yrs',8115,6876,0,11594,0.6999,0.5931
2021-09-07,2237,'CITY OF HAMILTON','30-39yrs',62803,55650,0,84056,0.7472,0.6621
2021-09-07,2251,'CITY OF OTTAWA','30-39yrs',122903,111809,0,158259,0.7766,0.7065
2021-09-07,2230,'DURHAM REGION','30-39yrs',79874,72799,0,93632,0.8531,0.7775
2021-09-07,2258,'EASTERN ONTARIO','30-39yrs',18678,16231,0,21920,0.8521,0.7405
2021-09-07,2233,'GREY BRUCE','30-39yrs',14200,12660,0,17931,0.7919,0.706
2021-09-07,2234,'HALDIMAND-NORFOLK','30-39yrs',9179,7881,0,11852,0.7745,0.665
2021-09-07,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','30-39yrs',14781,12719,0,17429,0.8481,0.7298
2021-09-07,2236,'HALTON REGION','30-39yrs',64052,59301,0,80648,0.7942,0.7353
2021-09-07,2238,'HASTINGS & PRINCE EDWARD COUNTIES','30-39yrs',12668,10676,0,17863,0.7092,0.5977
2021-09-07,5183,'HURON PERTH','30-39yrs',12123,10704,0,14728,0.8231,0.7268
2021-09-07,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','30-39yrs',21232,18772,0,29909,0.7099,0.6276
2021-09-07,2242,'LAMBTON COUNTY','30-39yrs',10886,9619,0,14493,0.7511,0.6637
2021-09-07,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','30-39yrs',15879,14053,0,16449,0.9653,0.8543
2021-09-07,2244,'MIDDLESEX-LONDON','30-39yrs',57181,50500,0,73436,0.7787,0.6877
2021-09-07,2246,'NIAGARA REGION','30-39yrs',42943,36907,0,54175,0.7927,0.6813
2021-09-07,2247,'NORTH BAY PARRY SOUND DISTRICT','30-39yrs',10543,8997,0,14543,0.7249,0.6186
2021-09-07,2249,'NORTHWESTERN','30-39yrs',8668,7524,0,9958,0.8705,0.7556
2021-09-07,2253,'PEEL REGION','30-39yrs',181537,160562,0,235513,0.7708,0.6818
2021-09-07,2255,'PETERBOROUGH COUNTY-CITY','30-39yrs',13594,11844,0,18338,0.7413,0.6459
2021-09-07,2256,'PORCUPINE','30-39yrs',7130,5950,0,9754,0.731,0.61
2021-09-07,2257,'RENFREW COUNTY AND DISTRICT','30-39yrs',8493,7456,0,13489,0.6296,0.5527
2021-09-07,2260,'SIMCOE MUSKOKA DISTRICT','30-39yrs',57884,50327,0,74380,0.7782,0.6766
2021-09-07,4913,'SOUTHWESTERN','30-39yrs',19980,17568,0,24409,0.8186,0.7197
2021-09-07,2261,'SUDBURY AND DISTRICT','30-39yrs',17185,14722,0,24368,0.7052,0.6042
2021-09-07,2262,'THUNDER BAY DISTRICT','30-39yrs',15449,13545,0,18511,0.8346,0.7317
2021-09-07,2263,'TIMISKAMING','30-39yrs',2510,2183,0,3297,0.7614,0.6622
2021-09-07,3895,'TORONTO','30-39yrs',413405,379130,0,528595,0.7821,0.7172
2021-09-07,9999,'UNKNOWN','30-39yrs',1526,399,0,0,0,0
2021-09-07,2265,'WATERLOO REGION','30-39yrs',71097,64147,0,84990,0.8365,0.7548
2021-09-07,2266,'WELLINGTON-DUFFERIN-GUELPH','30-39yrs',33700,30512,0,42188,0.7988,0.7232
2021-09-07,2268,'WINDSOR-ESSEX COUNTY','30-39yrs',38872,33796,0,48477,0.8019,0.6972
2021-09-07,2270,'YORK REGION','30-39yrs',120588,111012,0,155115,0.7774,0.7157
2021-09-07,2226,'ALGOMA DISTRICT','40-49yrs',9729,8767,0,11665,0.834,0.7516
2021-09-07,2227,'BRANT COUNTY','40-49yrs',15630,14380,0,18896,0.8272,0.761
2021-09-07,2240,'CHATHAM-KENT','40-49yrs',8776,7858,0,11350,0.7732,0.6923
2021-09-07,2237,'CITY OF HAMILTON','40-49yrs',56989,51741,0,71673,0.7951,0.7219
2021-09-07,2251,'CITY OF OTTAWA','40-49yrs',119711,112097,0,134815,0.888,0.8315
2021-09-07,2230,'DURHAM REGION','40-49yrs',80494,75497,0,93719,0.8589,0.8056
2021-09-07,2258,'EASTERN ONTARIO','40-49yrs',19371,17688,0,23559,0.8222,0.7508
2021-09-07,2233,'GREY BRUCE','40-49yrs',13865,12812,0,16555,0.8375,0.7739
2021-09-07,2234,'HALDIMAND-NORFOLK','40-49yrs',9412,8410,0,11715,0.8034,0.7179
2021-09-07,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','40-49yrs',15196,13765,0,17924,0.8478,0.768
2021-09-07,2236,'HALTON REGION','40-49yrs',80019,75987,0,88209,0.9072,0.8614
2021-09-07,2238,'HASTINGS & PRINCE EDWARD COUNTIES','40-49yrs',13773,12167,0,17924,0.7684,0.6788
2021-09-07,5183,'HURON PERTH','40-49yrs',12262,11257,0,14709,0.8336,0.7653
2021-09-07,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','40-49yrs',19800,18149,0,24416,0.8109,0.7433
2021-09-07,2242,'LAMBTON COUNTY','40-49yrs',10824,9893,0,13713,0.7893,0.7214
2021-09-07,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','40-49yrs',16613,15376,0,18360,0.9048,0.8375
2021-09-07,2244,'MIDDLESEX-LONDON','40-49yrs',51964,47531,0,59863,0.868,0.794
2021-09-07,2246,'NIAGARA REGION','40-49yrs',44321,40048,0,52093,0.8508,0.7688
2021-09-07,2247,'NORTH BAY PARRY SOUND DISTRICT','40-49yrs',10992,9919,0,13844,0.794,0.7165
2021-09-07,2249,'NORTHWESTERN','40-49yrs',8125,7260,0,9699,0.8377,0.7486
2021-09-07,2253,'PEEL REGION','40-49yrs',169926,156447,0,220945,0.7691,0.7081
2021-09-07,2255,'PETERBOROUGH COUNTY-CITY','40-49yrs',12367,11267,0,14923,0.8287,0.755
2021-09-07,2256,'PORCUPINE','40-49yrs',7527,6660,0,9835,0.7653,0.6772
